Term	Genes	P.value	Adjusted.P.value
regulation of protein autophosphorylation (GO:0031952)	PDGFD	0.1771136386190957	0.3366062774776181
DNA metabolic process (GO:0006259)	SMARCB1;CHRNA4;ASF1A	0.17844448437757254	0.3382726230567215
response to estradiol (GO:0032355)	NCOA3	0.18144179287269763	0.3387822949628064
negative regulation of proteasomal protein catabolic process (GO:1901799)	UBXN1	0.18144179287269763	0.3387822949628064
sterol biosynthetic process (GO:0016126)	DHCR24	0.18144179287269763	0.3387822949628064
negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	UBXN1	0.18144179287269763	0.3387822949628064
connective tissue development (GO:0061448)	SULF2	0.18144179287269763	0.3387822949628064
ncRNA export from nucleus (GO:0097064)	NUP35	0.18144179287269763	0.3387822949628064
regulation of protein targeting to mitochondrion (GO:1903214)	SREBF2	0.1857473979075291	0.34252923624036924
regulation of dendrite development (GO:0050773)	HECW2	0.1857473979075291	0.34252923624036924
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	NDUFS3	0.1857473979075291	0.34252923624036924
DNA replication-independent nucleosome assembly (GO:0006336)	ASF1A	0.1857473979075291	0.34252923624036924
regulation of peptidyl-threonine phosphorylation (GO:0010799)	CADM4	0.1857473979075291	0.34252923624036924
autophagy of mitochondrion (GO:0000422)	ATG9B	0.1900305701032035	0.3461437034887203
glycolipid biosynthetic process (GO:0009247)	PIGQ	0.1900305701032035	0.3461437034887203
bone development (GO:0060348)	SULF2	0.1900305701032035	0.3461437034887203
ribosomal small subunit biogenesis (GO:0042274)	MRPS11	0.1900305701032035	0.3461437034887203
nucleocytoplasmic transport (GO:0006913)	LSG1	0.1900305701032035	0.3461437034887203
regulation of response to DNA damage stimulus (GO:2001020)	CRY1	0.19429142520093268	0.3496307047697943
gluconeogenesis (GO:0006094)	CRY1	0.19429142520093268	0.3496307047697943
hexose metabolic process (GO:0019318)	PMM1	0.19429142520093268	0.3496307047697943
import into cell (GO:0098657)	SLC7A1	0.19429142520093268	0.3496307047697943
regulation of mitochondrial membrane potential (GO:0051881)	SLC25A36	0.19429142520093268	0.3496307047697943
ATP-dependent chromatin remodeling (GO:0043044)	SMARCB1	0.1985300783713575	0.3538394937479936
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	UBQLN4	0.1985300783713575	0.3538394937479936
histone H3 acetylation (GO:0043966)	BRPF3	0.1985300783713575	0.3538394937479936
mitochondrial gene expression (GO:0140053)	MRPS11	0.1985300783713575	0.3538394937479936
regulation of purine nucleotide metabolic process (GO:1900542)	NUP35	0.20274664418764707	0.35877969102089563
regulation of carbohydrate catabolic process (GO:0043470)	NUP35	0.20274664418764707	0.35877969102089563
substantia nigra development (GO:0021762)	NDUFS3	0.20274664418764707	0.35877969102089563
DNA repair (GO:0006281)	UBXN1;CHRNA4;ASF1A	0.20635668537120794	0.362755814856506
hexose biosynthetic process (GO:0019319)	CRY1	0.20694123666310746	0.362755814856506
intracellular protein transmembrane transport (GO:0065002)	AIFM1	0.20694123666310746	0.362755814856506
positive regulation of potassium ion transmembrane transport (GO:1901381)	WNK4	0.20694123666310746	0.362755814856506
rRNA metabolic process (GO:0016072)	UTP11;EXOSC8	0.20908736477873327	0.36565748065764386
action potential (GO:0001508)	CHRNA4	0.21111396918352443	0.36661982993409253
amino acid transmembrane transport (GO:0003333)	SLC7A1	0.21111396918352443	0.36661982993409253
chromosome condensation (GO:0030261)	AIFM1	0.21111396918352443	0.36661982993409253
regulation of cell population proliferation (GO:0042127)	FGFBP1;CADM4;PDGFD;THAP12;CHD5;GAB2	0.21309373416198163	0.3678265852373
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	ADCY3;ADCY6	0.21485115988338266	0.3678265852373
alpha-amino acid metabolic process (GO:1901605)	MTHFD1	0.21526495458182926	0.3678265852373
regulation of DNA metabolic process (GO:0051052)	WDR70	0.21526495458182926	0.3678265852373
regulation of double-strand break repair via homologous recombination (GO:0010569)	UBQLN4	0.21526495458182926	0.3678265852373
spliceosomal complex assembly (GO:0000245)	SRPK1	0.21526495458182926	0.3678265852373
negative regulation of tumor necrosis factor production (GO:0032720)	SELENOS	0.21526495458182926	0.3678265852373
regulation of wound healing (GO:0061041)	CADM4	0.2193943051257534	0.3740246162898999
establishment of protein localization to mitochondrion (GO:0072655)	AIFM1	0.2235021324797859	0.3741777274099787
positive regulation of blood vessel endothelial cell migration (GO:0043536)	FGFBP1	0.2235021324797859	0.3741777274099787
Golgi to plasma membrane transport (GO:0006893)	GGA3	0.2235021324797859	0.3741777274099787
histone H4 acetylation (GO:0043967)	CHD5	0.2235021324797859	0.3741777274099787
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	SELENOS	0.2235021324797859	0.3741777274099787
cognition (GO:0050890)	CHRNA4	0.2235021324797859	0.3741777274099787
regulation of mitochondrion organization (GO:0010821)	SREBF2	0.2235021324797859	0.3741777274099787
nucleus organization (GO:0006997)	NUP35	0.2235021324797859	0.3741777274099787
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	SDK1;SDK2	0.2244901486939427	0.37498914972418684
adherens junction organization (GO:0034332)	CTNND1	0.22758854778675142	0.37762465055930916
negative regulation of cell projection organization (GO:0031345)	ADCY6	0.22758854778675142	0.37762465055930916
response to glucose (GO:0009749)	SELENOS	0.22758854778675142	0.37762465055930916
rRNA processing (GO:0006364)	UTP11;EXOSC8	0.2302901276355313	0.3812581001966018
regulation of cellular component movement (GO:0051270)	CADM4	0.23165366154685363	0.38181853507169455
ribosome assembly (GO:0042255)	MRPS11	0.23165366154685363	0.38181853507169455
mitochondrion organization (GO:0007005)	AIFM1;SLC25A36	0.23416258548827404	0.383394541277893
blood circulation (GO:0008015)	ADCY6	0.23569758376546981	0.383394541277893
inositol lipid-mediated signaling (GO:0048017)	GAB2	0.23569758376546981	0.383394541277893
mitotic nuclear membrane organization (GO:0101024)	NUP35	0.23569758376546981	0.383394541277893
mitotic nuclear membrane reassembly (GO:0007084)	NUP35	0.23569758376546981	0.383394541277893
regulation of protein modification process (GO:0031399)	CADM4	0.23569758376546981	0.383394541277893
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	UBXN1;SELENOS;HECW2	0.23797599549658927	0.38448199572659114
negative regulation of cellular biosynthetic process (GO:0031327)	CRY1	0.23972042380649608	0.38448199572659114
fatty acid beta-oxidation (GO:0006635)	ACADM	0.23972042380649608	0.38448199572659114
response to peptide hormone (GO:0043434)	CRY1	0.23972042380649608	0.38448199572659114
cartilage development (GO:0051216)	SULF2	0.23972042380649608	0.38448199572659114
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	NDUFS3	0.23972042380649608	0.38448199572659114
negative regulation of immune response (GO:0050777)	ADCY3;ADCY6	0.23997869531928173	0.38448199572659114
cellular response to oxygen-containing compound (GO:1901701)	SELENOS;NCOA3;ADCY6	0.2407668505981019	0.3849169607201415
negative regulation of cysteine-type endopeptidase activity (GO:2000117)	DHCR24	0.24372229058483633	0.38797672326004923
regulation of DNA replication (GO:0006275)	BRPF3	0.24372229058483633	0.38797672326004923
inorganic anion transport (GO:0015698)	SLC26A11	0.24770329237259123	0.3909723576643654
negative regulation of viral genome replication (GO:0045071)	SRPK1	0.24770329237259123	0.3909723576643654
nuclear membrane reassembly (GO:0031468)	NUP35	0.24770329237259123	0.3909723576643654
regulation of proteasomal protein catabolic process (GO:0061136)	UBQLN4	0.24770329237259123	0.3909723576643654
cellular protein localization (GO:0034613)	GGA3;ATG9B;SGSM2	0.24917258660899663	0.3922371025360691
protein sumoylation (GO:0016925)	NUP35	0.2516635369291826	0.3922371025360691
protein targeting to mitochondrion (GO:0006626)	AIFM1	0.2516635369291826	0.3922371025360691
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	DHCR24	0.2516635369291826	0.3922371025360691
regulation of gene silencing by RNA (GO:0060966)	NUP35	0.2516635369291826	0.3922371025360691
regulation of posttranscriptional gene silencing (GO:0060147)	NUP35	0.2516635369291826	0.3922371025360691
regulation of ATP metabolic process (GO:1903578)	NUP35	0.2556031314183557	0.39507123009683615
autophagosome organization (GO:1905037)	ATG9B	0.2556031314183557	0.39507123009683615
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	SREBF2	0.2556031314183557	0.39507123009683615
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	EXOSC8	0.2556031314183557	0.39507123009683615
negative regulation of DNA recombination (GO:0045910)	UBQLN4	0.25952218253383524	0.3964616025180256
arachidonic acid metabolic process (GO:0019369)	PTGES	0.25952218253383524	0.3964616025180256
renal system development (GO:0072001)	SULF2	0.25952218253383524	0.3964616025180256
positive regulation of gene expression, epigenetic (GO:0045815)	ASF1A	0.25952218253383524	0.3964616025180256
carboxylic acid transport (GO:0046942)	SLC7A1	0.25952218253383524	0.3964616025180256
fat cell differentiation (GO:0045444)	PRDM16	0.26342079630392307	0.3964616025180256
autophagosome assembly (GO:0000045)	ATG9B	0.26342079630392307	0.3964616025180256
negative regulation of neuron projection development (GO:0010977)	ADCY6	0.26342079630392307	0.3964616025180256
chordate embryonic development (GO:0043009)	SULF2	0.26342079630392307	0.3964616025180256
nucleosome assembly (GO:0006334)	ASF1A	0.26342079630392307	0.3964616025180256
mitochondrial respiratory chain complex I assembly (GO:0032981)	NDUFS3	0.26342079630392307	0.3964616025180256
muscle organ development (GO:0007517)	MKX	0.26342079630392307	0.3964616025180256
NADH dehydrogenase complex assembly (GO:0010257)	NDUFS3	0.26342079630392307	0.3964616025180256
fatty acid oxidation (GO:0019395)	ACADM	0.2672990783728057	0.40148752699141177
cellular protein catabolic process (GO:0044257)	CPA2	0.2711571337015696	0.4064629066552703
response to light stimulus (GO:0009416)	CRY1	0.2749950667407361	0.4105637769976922
protein lipidation (GO:0006497)	PIGQ	0.2749950667407361	0.4105637769976922
glucose metabolic process (GO:0006006)	CRY1	0.27881298150908457	0.4146802025216333
negative regulation of intracellular signal transduction (GO:1902532)	PDE10A;NDUFS3	0.27886547847427956	0.4146802025216333
positive regulation of transcription, DNA-templated (GO:0045893)	TOX2;SMARCB1;NCOA3;PRDM16;HIVEP1;E2F3;ASF1A;SREBF2	0.2816670496211919	0.41609719588744254
amyloid fibril formation (GO:1990000)	GGA3	0.2826109813678469	0.41609719588744254
cell cycle G1/S phase transition (GO:0044843)	E2F3	0.2826109813678469	0.41609719588744254
negative regulation of peptidase activity (GO:0010466)	UBXN1	0.2826109813678469	0.41609719588744254
positive regulation of viral process (GO:0048524)	SRPK1	0.2826109813678469	0.41609719588744254
ubiquitin-dependent protein catabolic process (GO:0006511)	UBXN1;HECW2;UBQLN4	0.28462506038641144	0.4175207267286537
ncRNA processing (GO:0034470)	UTP11;EXOSC8	0.28469869688343097	0.4175207267286537
regulation of RNA metabolic process (GO:0051252)	BRDT	0.2901476475075358	0.4230136935285992
BMP signaling pathway (GO:0030509)	HIVEP1	0.2901476475075358	0.4230136935285992
chemical homeostasis (GO:0048878)	WNK4	0.2901476475075358	0.4230136935285992
proteasomal protein catabolic process (GO:0010498)	UBXN1;HECW2	0.2924698877500097	0.4250704580674499
cell-cell junction assembly (GO:0007043)	CTNND1	0.29388651788198195	0.4250704580674499
cellular response to nutrient levels (GO:0031669)	SREBF2	0.29388651788198195	0.4250704580674499
positive regulation of T cell proliferation (GO:0042102)	SLC7A1	0.29388651788198195	0.4250704580674499
regulation of inflammatory response (GO:0050727)	SELENOS;PTGES	0.29441121659436803	0.4250704580674499
protein N-linked glycosylation (GO:0006487)	PMM1	0.2976058818286556	0.4263776576199008
positive regulation of catabolic process (GO:0009896)	HECW2	0.2976058818286556	0.4263776576199008
regulation of viral genome replication (GO:0045069)	SRPK1	0.2976058818286556	0.4263776576199008
regulation of gene silencing by miRNA (GO:0060964)	NUP35	0.2976058818286556	0.4263776576199008
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	PRDM16	0.3013058400434301	0.43085000159761117
positive regulation of MAP kinase activity (GO:0043406)	PDGFD	0.3049864928333661	0.4352776573962792
protein transport (GO:0015031)	GGA3;SGSM2;HIKESHI	0.3061180084479609	0.4356858785241974
aerobic electron transport chain (GO:0019646)	NDUFS3	0.3086479399829948	0.4356858785241974
fatty acid catabolic process (GO:0009062)	ACADM	0.3086479399829948	0.4356858785241974
kidney development (GO:0001822)	SULF2	0.3086479399829948	0.4356858785241974
negative regulation of viral process (GO:0048525)	SRPK1	0.3086479399829948	0.4356858785241974
positive regulation of GTPase activity (GO:0043547)	RAP1GAP2;SGSM2	0.3099135201722274	0.4356858785241974
response to metal ion (GO:0010038)	D2HGDH	0.31229028071398846	0.4356858785241974
cellular response to BMP stimulus (GO:0071773)	HIVEP1	0.31229028071398846	0.4356858785241974
regulation of glycolytic process (GO:0006110)	NUP35	0.31229028071398846	0.4356858785241974
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	NDUFS3	0.31229028071398846	0.4356858785241974
phosphatidylinositol-mediated signaling (GO:0048015)	GAB2	0.31229028071398846	0.4356858785241974
myeloid leukocyte differentiation (GO:0002573)	GAB2	0.31229028071398846	0.4356858785241974
chromatin assembly (GO:0031497)	ASF1A	0.3195180375197779	0.4441062275228257
ubiquitin-dependent ERAD pathway (GO:0030433)	SELENOS	0.3195180375197779	0.4441062275228257
fibroblast growth factor receptor signaling pathway (GO:0008543)	FGFBP1	0.3266705471368282	0.45152051505925234
positive regulation of lymphocyte proliferation (GO:0050671)	SLC7A1	0.3266705471368282	0.45152051505925234
positive regulation of T cell activation (GO:0050870)	SLC7A1	0.3266705471368282	0.45152051505925234
regulation of T cell proliferation (GO:0042129)	SLC7A1	0.3302188270238341	0.45306266322791233
regulation of cell division (GO:0051302)	NCOA3	0.3302188270238341	0.45306266322791233
cellular response to hormone stimulus (GO:0032870)	NCOA3	0.3302188270238341	0.45306266322791233
water-soluble vitamin metabolic process (GO:0006767)	MTHFD1	0.3302188270238341	0.45306266322791233
positive regulation of endothelial cell proliferation (GO:0001938)	FGFBP1	0.3337485854944668	0.45455703143213483
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	PDGFD	0.3337485854944668	0.45455703143213483
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	CRY1	0.3337485854944668	0.45455703143213483
cholesterol metabolic process (GO:0008203)	DHCR24	0.3337485854944668	0.45455703143213483
negative regulation of apoptotic signaling pathway (GO:2001234)	NDUFS3	0.33725991827557755	0.4585011662688052
regulation of ion transport (GO:0043269)	CHRNA4	0.3407529206573408	0.4624060580869197
positive regulation of transcription by RNA polymerase II (GO:0045944)	TOX2;SMARCB1;NCOA3;HIVEP1;E2F3;SREBF2	0.3421101494268152	0.4632393353028291
apoptotic process (GO:0006915)	AIFM1;DHCR24	0.3426105687944414	0.4632393353028291
glycerophospholipid metabolic process (GO:0006650)	PIGQ	0.34422768738933207	0.4637425444937656
skin development (GO:0043588)	DHCR24	0.34422768738933207	0.4637425444937656
negative regulation of cellular process (GO:0048523)	FGFBP1;THAP12;NDUFS3;CHD5	0.3462398522051051	0.4656113535971179
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	AIFM1	0.3476843127260421	0.4658719657929881
negative regulation of protein modification process (GO:0031400)	CADM4	0.3476843127260421	0.4658719657929881
regulation of apoptotic process (GO:0042981)	MTCH2;AIFM1;UTP11;ADAMTSL4;DHCR24	0.350268017873596	0.4679544783991814
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	CRY1	0.3511228905035469	0.4679544783991814
positive regulation of protein ubiquitination (GO:0031398)	CRY1	0.3511228905035469	0.4679544783991814
regulation of defense response (GO:0031347)	PTGES	0.35454351411685425	0.46999095732572316
peptide metabolic process (GO:0006518)	DNPEP	0.35454351411685425	0.46999095732572316
regulation of Notch signaling pathway (GO:0008593)	SREBF2	0.35454351411685425	0.46999095732572316
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	FGFBP1;PDGFD;SULF2	0.3564327381511842	0.4716561099869134
response to insulin (GO:0032868)	SELENOS	0.3579462763148083	0.4719822581496145
nuclear export (GO:0051168)	LSG1	0.3579462763148083	0.4719822581496145
negative regulation of defense response (GO:0031348)	SELENOS	0.36133126956586015	0.4722663084676593
G1/S transition of mitotic cell cycle (GO:0000082)	E2F3	0.36133126956586015	0.4722663084676593
B cell activation (GO:0042113)	CHRNA4	0.36133126956586015	0.4722663084676593
positive regulation of protein catabolic process (GO:0045732)	HECW2	0.36133126956586015	0.4722663084676593
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	DAAM1	0.36133126956586015	0.4722663084676593
protein modification by small protein conjugation (GO:0032446)	SELENOS;HECW2;NUP35	0.3636027000572301	0.4725225153841705
regulation of Ras protein signal transduction (GO:0046578)	CADM4	0.364698585699192	0.4725225153841705
negative regulation of cellular amide metabolic process (GO:0034249)	GGA3	0.364698585699192	0.4725225153841705
negative regulation of phosphorylation (GO:0042326)	CADM4	0.364698585699192	0.4725225153841705
regulation of neuron death (GO:1901214)	DHCR24	0.364698585699192	0.4725225153841705
ERAD pathway (GO:0036503)	SELENOS	0.36804831613681116	0.4760347144477852
retrograde transport, endosome to Golgi (GO:0042147)	SGSM2	0.37138055188427327	0.4770319157823855
regulation of establishment of planar polarity (GO:0090175)	DAAM1	0.37138055188427327	0.4770319157823855
sensory perception of mechanical stimulus (GO:0050954)	PCDH15	0.37138055188427327	0.4770319157823855
metal ion transport (GO:0030001)	CHRNA4	0.37138055188427327	0.4770319157823855
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	DHCR24	0.37469538340660674	0.4804613780342892
regulation of mRNA splicing, via spliceosome (GO:0048024)	SRPK1	0.37799290078449876	0.4838568918976831
sensory perception of sound (GO:0007605)	PCDH15	0.38127319352104216	0.48721874643769536
cellular response to fibroblast growth factor stimulus (GO:0044344)	FGFBP1	0.384536350797289	0.488873005706451
regulation of lipid metabolic process (GO:0019216)	SREBF2	0.384536350797289	0.488873005706451
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	CADM4	0.384536350797289	0.488873005706451
sensory perception of light stimulus (GO:0050953)	PCDH15	0.3942238938799566	0.5003352656568444
positive regulation of cold-induced thermogenesis (GO:0120162)	PRDM16	0.40059819174720873	0.5066989012761809
regulation of MAP kinase activity (GO:0043405)	PDGFD	0.40059819174720873	0.5066989012761809
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	DCTN6	0.403760381976319	0.508970363066595
RNA splicing (GO:0008380)	SRPK1	0.403760381976319	0.508970363066595
sensory perception of chemical stimulus (GO:0007606)	ADCY3	0.40690604783521905	0.5112057430644826
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	NUP35	0.40690604783521905	0.5112057430644826
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	DCTN6	0.41003527484740526	0.5125701787325947
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	PRDM16	0.41003527484740526	0.5125701787325947
protein deubiquitination (GO:0016579)	MBD5;RCE1	0.41005614298607573	0.5125701787325947
cellular response to chemical stress (GO:0062197)	SELENOS	0.4131481481032329	0.515570134567686
regulation of cell death (GO:0010941)	DHCR24	0.4162447522844623	0.5168372340865407
intrinsic apoptotic signaling pathway (GO:0097193)	AIFM1	0.4162447522844623	0.5168372340865407
regulation of protein catabolic process (GO:0042176)	HECW2	0.4162447522844623	0.5168372340865407
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	DCTN6	0.4193251715675787	0.5197957617601433
steroid metabolic process (GO:0008202)	DHCR24	0.4223894897436885	0.5214992844630911
mRNA transport (GO:0051028)	NUP35	0.4223894897436885	0.5214992844630911
mRNA splicing, via spliceosome (GO:0000398)	RAVER1;SRPK1	0.4227994198868551	0.5214992844630911
protein modification by small protein removal (GO:0070646)	MBD5;RCE1	0.4264149377488413	0.5232955180004448
protein processing (GO:0016485)	RCE1	0.42847015567821656	0.5232955180004448
RNA export from nucleus (GO:0006405)	NUP35	0.42847015567821656	0.5232955180004448
positive regulation of protein serine/threonine kinase activity (GO:0071902)	PDGFD	0.42847015567821656	0.5232955180004448
peptidyl-lysine modification (GO:0018205)	NUP35	0.42847015567821656	0.5232955180004448
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	PDGFD	0.42847015567821656	0.5232955180004448
response to calcium ion (GO:0051592)	D2HGDH	0.43148666891828846	0.5252574646145831
mRNA export from nucleus (GO:0006406)	NUP35	0.43148666891828846	0.5252574646145831
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	PRDM16	0.4344874119222594	0.5280475071485861
regulation of interleukin-6 production (GO:0032675)	SELENOS	0.4404419134144151	0.5344124193709109
Fc-epsilon receptor signaling pathway (GO:0038095)	GAB2	0.44339583395738325	0.5353807071284449
regulation of Wnt signaling pathway (GO:0030111)	SULF2	0.44339583395738325	0.5353807071284449
sensory perception of smell (GO:0007608)	ADCY3	0.44339583395738325	0.5353807071284449
protein-containing complex subunit organization (GO:0043933)	NUP35	0.4463343083529788	0.5371874955136822
Fc receptor signaling pathway (GO:0038093)	GAB2	0.4463343083529788	0.5371874955136822
positive regulation of metabolic process (GO:0009893)	PRDM16	0.4492574166783162	0.5398335087505574
calcium ion transport (GO:0006816)	CHRNA4	0.4550578527891267	0.5441703055022462
cellular response to molecule of bacterial origin (GO:0071219)	SELENOS	0.4550578527891267	0.5441703055022462
positive regulation of protein metabolic process (GO:0051247)	HECW2	0.4550578527891267	0.5441703055022462
negative regulation of response to external stimulus (GO:0032102)	SELENOS	0.4636452373922465	0.5535508042583712
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	AIFM1	0.4664778059715136	0.5560415447180442
cellular response to lipopolysaccharide (GO:0071222)	SELENOS	0.4692955570795539	0.5585066933295011
innate immune response (GO:0045087)	CYBC1;SRPK1	0.47230963101342566	0.5611972489712952
epithelium development (GO:0060429)	MTHFD1	0.47488691328325877	0.5624654219332715
regulation of mRNA catabolic process (GO:0061013)	EXOSC8	0.47488691328325877	0.5624654219332715
regulation of anatomical structure morphogenesis (GO:0022603)	HECW2	0.4776606707960343	0.5638503106642063
cellular response to organic substance (GO:0071310)	NCOA3	0.4776606707960343	0.5638503106642063
fatty acid metabolic process (GO:0006631)	ACADM	0.4804199155136594	0.5638503106642063
regulation of tumor necrosis factor production (GO:0032680)	SELENOS	0.4804199155136594	0.5638503106642063
non-canonical Wnt signaling pathway (GO:0035567)	DAAM1	0.4804199155136594	0.5638503106642063
cellular response to oxidative stress (GO:0034599)	SELENOS	0.483164722636426	0.5638503106642063
platelet degranulation (GO:0002576)	BRPF3	0.483164722636426	0.5638503106642063
protein phosphorylation (GO:0006468)	WNK4;CRY1;SRPK1	0.48486206272798127	0.5638503106642063
negative regulation of transcription by RNA polymerase II (GO:0000122)	PRDM16;HIVEP1;CRY1;SREBF2	0.48537302940551635	0.5638503106642063
negative regulation of cell growth (GO:0030308)	NDUFS3	0.48589516704217506	0.5638503106642063
negative regulation of growth (GO:0045926)	NDUFS3	0.48589516704217506	0.5638503106642063
circulatory system development (GO:0072359)	MTHFD1	0.48589516704217506	0.5638503106642063
phosphatidylinositol biosynthetic process (GO:0006661)	PIGQ	0.48589516704217506	0.5638503106642063
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	DCTN6	0.49131326479123977	0.5692509833117786
positive regulation of macromolecule biosynthetic process (GO:0010557)	BRPF3	0.4940010659084868	0.5705903784524383
cellular response to insulin stimulus (GO:0032869)	SELENOS	0.4940010659084868	0.5705903784524383
regulation of response to external stimulus (GO:0032101)	PTGES	0.4966747996984986	0.5710227249620085
protein glycosylation (GO:0006486)	PMM1	0.4966747996984986	0.5710227249620085
regulation of primary metabolic process (GO:0080090)	SREBF2	0.4966747996984986	0.5710227249620085
regulation of cell motility (GO:2000145)	CADM4	0.5046123246234886	0.5783633566838445
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	HIVEP1	0.5046123246234886	0.5783633566838445
organic substance transport (GO:0071702)	HIKESHI	0.5124258465304152	0.5864166753689084
transcription initiation from RNA polymerase II promoter (GO:0006367)	E2F3	0.5226542945425956	0.5972046770463707
protein localization to organelle (GO:0033365)	MTCH2	0.5276885274300598	0.6020336185840651
protein-DNA complex assembly (GO:0065004)	ASF1A	0.530185887620338	0.6039579300873881
regulation of mRNA stability (GO:0043488)	EXOSC8	0.5375997603729601	0.6114684297371836
positive regulation of intracellular protein transport (GO:0090316)	SREBF2	0.5424778432049903	0.6159748812944175
positive regulation of multicellular organismal process (GO:0051240)	NCOA3;PRDM16	0.5432154322287681	0.6159748812944175
positive regulation of hydrolase activity (GO:0051345)	SGSM2	0.5448977353644329	0.6169434845691527
positive regulation of intracellular signal transduction (GO:1902533)	PDGFD;CHD5;GAB2	0.5495736742575764	0.6209213723595103
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	SELENOS;PRDM16;CRY1	0.5508201155173335	0.6209213723595103
actin filament organization (GO:0007015)	SHROOM1	0.5520816072226971	0.6209213723595103
negative regulation of protein phosphorylation (GO:0001933)	CADM4	0.5520816072226971	0.6209213723595103
supramolecular fiber organization (GO:0097435)	GGA3;SHROOM1	0.552578348824638	0.6209213723595103
positive regulation of Wnt signaling pathway (GO:0030177)	SULF2	0.5544511811236754	0.6220875450860515
gene expression (GO:0010467)	MRPS11;NUP35	0.5602784543214667	0.6276803736383348
regulation of signal transduction by p53 class mediator (GO:1901796)	CHD5	0.5614856595086715	0.6280883128137541
mitotic spindle organization (GO:0007052)	DCTN6	0.5638059516609104	0.6297382818401474
skeletal system development (GO:0001501)	SULF2	0.5661140828037949	0.6304259965453322
cellular response to starvation (GO:0009267)	SREBF2	0.5661140828037949	0.6304259965453322
response to lipopolysaccharide (GO:0032496)	SELENOS	0.5684101159332241	0.6320381139854506
positive regulation of protein kinase B signaling (GO:0051897)	GAB2	0.5729661397098991	0.6361546558627047
peptide biosynthetic process (GO:0043043)	MRPS11	0.5752262548656131	0.637713630766193
heart development (GO:0007507)	MTHFD1	0.5797110010200753	0.640778480356018
double-strand break repair (GO:0006302)	UBXN1	0.5797110010200753	0.640778480356018
negative regulation of canonical Wnt signaling pathway (GO:0090090)	CTNND1	0.5819357546819968	0.6413345225415497
regulation of neuron projection development (GO:0010975)	ADCY6	0.5819357546819968	0.6413345225415497
cellular protein-containing complex assembly (GO:0034622)	AIFM1	0.5885402678809215	0.6466998518750539
DNA-templated transcription, initiation (GO:0006352)	E2F3	0.5885402678809215	0.6466998518750539
nuclear-transcribed mRNA catabolic process (GO:0000956)	EXOSC8	0.5950414216667956	0.6528804994724047
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	PDGFD	0.59718578188486	0.6542697169179718
cation transport (GO:0006812)	SLC7A1	0.6014408184012222	0.6579638909088261
positive regulation of developmental process (GO:0051094)	NCOA3	0.6077400356287292	0.6638802441985385
protein stabilization (GO:0050821)	CTNND1	0.6118846266505551	0.6654803603717715
RNA processing (GO:0006396)	SRPK1	0.6118846266505551	0.6654803603717715
regulation of immune response (GO:0050776)	PIANP	0.6118846266505551	0.6654803603717715
positive regulation of cellular biosynthetic process (GO:0031328)	BRPF3	0.6139406268213256	0.6657725865820778
regulated exocytosis (GO:0045055)	BRPF3	0.6139406268213256	0.6657725865820778
negative regulation of cytokine production (GO:0001818)	SELENOS	0.6180203182924228	0.669222583034673
phosphorylation (GO:0016310)	WNK4;SRPK1	0.6239787260774678	0.6738038267590029
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	DCTN6	0.6240599200855195	0.6738038267590029
regulation of mitotic cell cycle phase transition (GO:1901990)	HECW2	0.6300049225967638	0.6792383029444125
regulation of GTPase activity (GO:0043087)	SGSM2	0.6319658223338088	0.680367828957641
